"sub_sp","inter_sp","lag","correlation","site"
"Myoxocephalus_octodecemspinosus","Amphipoda",-10,-0.208014059997644,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-9,-0.252607911644588,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-8,-0.298947326856917,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-7,-0.346648812271257,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-6,-0.395537380323454,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-5,-0.444964585563703,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-4,-0.494809654887804,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-3,-0.544949564214894,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-2,-0.595001393988035,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-1,-0.645076555879118,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",0,-0.694865485813255,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",1,-0.696068115774851,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",2,-0.695255317164326,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",3,-0.694667402836736,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",4,-0.693140022828968,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",5,-0.690761559784996,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",6,-0.686722562675606,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",7,-0.683115812098817,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",8,-0.678791022444552,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",9,-0.674299515510111,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",10,-0.667845897225131,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",11,-0.661653420703691,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",12,-0.654759968421635,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",13,-0.646371737621939,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",14,-0.638215872525588,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",15,-0.628441415458711,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",16,-0.617798084919338,"SW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-16,-0.376413902800126,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-15,-0.422125053167295,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-14,-0.465789471326646,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-13,-0.507353774506833,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-12,-0.546310301158316,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-11,-0.58221006932979,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-10,-0.615039074480436,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-9,-0.644911713320503,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-8,-0.671248349654233,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-7,-0.694923119176965,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-6,-0.715809070213764,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-5,-0.734008336894399,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-4,-0.749269193544037,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-3,-0.762215614476222,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-2,-0.772466356173578,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-1,-0.780443662206683,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",0,-0.786093824499448,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",1,-0.776771218935041,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",2,-0.768826615588528,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",3,-0.762161895306866,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",4,-0.756541759219757,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",5,-0.751717107345755,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",6,-0.747273896483776,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",7,-0.742750055496601,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",8,-0.737570768344408,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",9,-0.731251288944143,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",10,-0.723207450808818,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",11,-0.71293451621448,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",12,-0.700039818133241,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",13,-0.684162015972738,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",14,-0.665113377245042,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",15,-0.642808015167938,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",16,-0.617401394495258,"SE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-16,-0.398872017766791,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-15,-0.378316118695338,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-14,-0.357218544836772,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-13,-0.336423764883833,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-12,-0.316663833622584,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-11,-0.29881607077566,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-10,-0.283133978067342,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-9,-0.270078209887081,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-8,-0.259930823747492,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-7,-0.253084923688501,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-6,-0.249485619261237,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-5,-0.249478129191177,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-4,-0.252819770351386,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-3,-0.259599946738799,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-2,-0.269692677095641,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-1,-0.283247747918299,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",0,-0.300003885076032,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",1,-0.283943725012856,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",2,-0.263119067684788,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",3,-0.237775955326692,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",4,-0.208799299868537,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",5,-0.177179148641575,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",6,-0.143390437757493,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",7,-0.107827551292632,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",8,-0.0717882452425244,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",9,-0.0359526837395541,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",10,-0.00279825600647605,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",11,0.0279578975882318,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",12,0.0541389681819748,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",13,0.0752466439624023,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",14,0.0912709505482205,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",15,0.102418311113697,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",16,0.107643319810484,"NW"
"Myoxocephalus_octodecemspinosus","Amphipoda",-16,-0.276629475786101,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-15,-0.303754614402002,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-14,-0.328771097501937,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-13,-0.350917909982613,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-12,-0.370187494667523,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-11,-0.386219622962071,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-10,-0.399307577452978,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-9,-0.40984404258166,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-8,-0.418201314799236,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-7,-0.424826908266311,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-6,-0.430358993951536,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-5,-0.435462120819553,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-4,-0.440603320572383,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-3,-0.446255536450381,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-2,-0.45269909818025,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-1,-0.460251325223764,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",0,-0.468878526637215,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",1,-0.473848276407291,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",2,-0.478178635297044,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",3,-0.481365053254472,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",4,-0.483410500927314,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",5,-0.484211985983014,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",6,-0.483312163822828,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",7,-0.480579442430425,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",8,-0.475538789196338,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",9,-0.468132653462734,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",10,-0.45828275971998,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",11,-0.445890737495748,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",12,-0.430832334164641,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",13,-0.413023965920482,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",14,-0.392933257070527,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",15,-0.370962058396677,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",16,-0.347303298540077,"NE"
"Myoxocephalus_octodecemspinosus","Amphipoda",-16,-0.390214976016931,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-15,-0.427185591261394,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-14,-0.46082025621236,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-13,-0.490825681489915,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-12,-0.517137759187847,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-11,-0.539898367699181,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-10,-0.559479184611173,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-9,-0.576279823339692,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-8,-0.590952682596583,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-7,-0.604143697019271,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-6,-0.616515159515389,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-5,-0.628729821400914,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-4,-0.641342801954249,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-3,-0.654815100319448,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-2,-0.669481344475102,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",-1,-0.685490102288378,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",0,-0.702927799859309,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",1,-0.701802659251954,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",2,-0.697774937911935,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",3,-0.690029736290881,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",4,-0.67921302274645,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",5,-0.665581846866673,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",6,-0.649040990124624,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",7,-0.629373098636644,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",8,-0.607309746462235,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",9,-0.583136582025642,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",10,-0.557338110259139,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",11,-0.530075961205443,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",12,-0.501443043198989,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",13,-0.472806773881409,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",14,-0.444875912025186,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",15,-0.417498728000172,"BC"
"Myoxocephalus_octodecemspinosus","Amphipoda",16,-0.391190346116704,"BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-16,-0.739720748339907,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-15,-0.743861897207917,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-14,-0.746366351670677,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-13,-0.746489447144257,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-12,-0.744629352464631,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-11,-0.740504648763967,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-10,-0.733850962871173,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-9,-0.725202938977161,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-8,-0.714362643886338,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-7,-0.701001052063684,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-6,-0.686006199725747,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-5,-0.66801411641873,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-4,-0.647429998300015,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-3,-0.624693114842987,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-2,-0.599298199340359,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-1,-0.572135478626686,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",0,-0.542051652798825,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",1,-0.494674909577333,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",2,-0.44781568559901,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",3,-0.402633533209345,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",4,-0.359046820038287,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",5,-0.316649104326319,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",6,-0.276069463502913,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",7,-0.237005251876358,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",8,-0.198911496871866,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",9,-0.162228051573389,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",10,-0.126956859886427,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",11,-0.093345912450473,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",12,-0.0611045914980433,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",13,-0.0310131345707775,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",14,-0.00166990529730868,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",15,0.0259787989407211,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",16,0.0525816382004629,"zi_SW"
"Myoxocephalus_octodecemspinosus","Isopoda",-16,0.435943517777985,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-15,0.412703072406928,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-14,0.388246432771149,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-13,0.363324357235262,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-12,0.336282026215096,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-11,0.308074623101653,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-10,0.279536119490459,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-9,0.249160323247365,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-8,0.217683277505076,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-7,0.185074493797439,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-6,0.151598749270723,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-5,0.117090461175778,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-4,0.0818464044213285,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-3,0.045482389860827,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-2,0.00890662709006424,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-1,-0.0292256537971212,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",0,-0.0673578234963958,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",1,-0.103588771332561,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",2,-0.138374970496729,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",3,-0.172840192636979,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",4,-0.205847972378965,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",5,-0.236611656050211,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",6,-0.266141828572887,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",7,-0.294347762752747,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",8,-0.320907698257359,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",9,-0.345914345044465,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",10,-0.369369454144304,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",11,-0.391239003614203,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",12,-0.411726383894347,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",13,-0.430759586109207,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",14,-0.448041694292973,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",15,-0.463052211345039,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",16,-0.476749188551736,"zi_SE"
"Myoxocephalus_octodecemspinosus","Isopoda",-16,0.641569830801224,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-15,0.672152008354875,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-14,0.701817082235131,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-13,0.730074280328326,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-12,0.757100988661669,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-11,0.783028205164501,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-10,0.807095677437648,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-9,0.828757594475401,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-8,0.84908788383972,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-7,0.867465431761479,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-6,0.883632930482255,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-5,0.897325073960359,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-4,0.908603733746751,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-3,0.918202942249607,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-2,0.925448874332771,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-1,0.930485233208302,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",0,0.932858957634673,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",1,0.906800304500415,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",2,0.881296444231989,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",3,0.856448096018246,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",4,0.832247965032559,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",5,0.808702970085659,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",6,0.785586363278423,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",7,0.762901962510088,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",8,0.740502265327788,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",9,0.718096454191372,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",10,0.695677037185486,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",11,0.672973374154108,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",12,0.649801822521141,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",13,0.626009788414841,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",14,0.601370114110157,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",15,0.575837942109236,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",16,0.54926206051539,"zi_NW"
"Myoxocephalus_octodecemspinosus","Isopoda",-16,-0.498279985855013,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-15,-0.476160421149908,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-14,-0.453258086114579,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-13,-0.429727077665241,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-12,-0.405911694608998,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-11,-0.381756032773737,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-10,-0.357736172533518,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-9,-0.333710560222975,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-8,-0.309946702546218,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-7,-0.286618884776709,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-6,-0.263809307585632,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-5,-0.241657720704177,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-4,-0.220319815217651,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-3,-0.199664435889702,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-2,-0.180092433493477,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-1,-0.161505230063087,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",0,-0.144112140384258,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",1,-0.127519217956866,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",2,-0.110995513227144,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",3,-0.0947177046571333,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",4,-0.078789708981931,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",5,-0.0631574227017955,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",6,-0.0477813130087877,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",7,-0.0326731531043219,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",8,-0.0177748356035809,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",9,-0.0030641780580587,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",10,0.0116706543660568,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",11,0.0262550125061576,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",12,0.0410274790316276,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",13,0.0557556650424704,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",14,0.0708094355307313,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",15,0.0860967911671736,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",16,0.101646395515457,"zi_NE"
"Myoxocephalus_octodecemspinosus","Isopoda",-16,-0.279771215828404,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-15,-0.253824008898039,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-14,-0.226276406698438,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-13,-0.196496672309925,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-12,-0.164971826365558,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-11,-0.132080128714589,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-10,-0.0972773823374258,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-9,-0.0608217827643117,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-8,-0.022476755494873,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-7,0.0170839528815986,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-6,0.0577890604836005,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-5,0.100247987759734,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-4,0.143835084921672,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-3,0.189245450586715,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-2,0.235612600381353,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",-1,0.282958869298347,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",0,0.331762137456993,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",1,0.361376199842187,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",2,0.38970556605834,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",3,0.416174954717431,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",4,0.4411145007021,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",5,0.464745473675698,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",6,0.48616874753254,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",7,0.505181310397827,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",8,0.523222336258096,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",9,0.539606270234523,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",10,0.554960318058568,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",11,0.568736665291979,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",12,0.580697091151808,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",13,0.590770275649719,"zi_BC"
"Myoxocephalus_octodecemspinosus","Isopoda",14,0.599578819561527,"zi_BC"
