"","var","regime_shift","upper","lower","upper_zi","lower_zi"
"89","Isopoda SW",2,-0.558627067091489,-0.911639580725361,-0.0119391078384592,-0.3108766377665
"90","Isopoda SW",3,-1.1347975496941,-1.7988212180514,0.259548744736862,-0.0286661332247637
"91","Littorina BC",1,-0.117873544306449,-0.183501872287512,0.0522036141718742,-0.0160143356526943
"92","Littorina BC",2,-0.25930439666251,-0.326948811192296,0.0345515890369813,-0.0158809354308595
"93","Littorina BC",3,-0.189682472844133,-0.28076873232128,0.0397891429447392,-0.0159903049766119
"94","Littorina NE",1,-0.147543770572538,-0.181188690746166,0.00957193634244356,-0.192310818916514
"95","Littorina NE",2,-0.267150595510329,-0.298730037805886,0.216328063499066,0.0118699990316263
"96","Littorina NE",3,-0.385969242026764,-0.444773276775806,0.194276182951494,-0.0460886165260735
"97","Littorina NW",1,0.589863152513563,0.463940633697433,0.0286729076889811,-0.0761308148288694
"98","Littorina NW",2,0.584019100526416,0.459156694510676,0.0390907053798422,-0.0677473867153303
"99","Littorina NW",3,0.470149583094108,0.321843693680741,0.136749271167473,-0.00238767512412359
"100","Littorina SE",1,-0.281666003876311,-0.303230272776634,0.139745530602342,-0.0408330588205341
"101","Littorina SE",2,-0.249962912564925,-0.283350769366555,0.342310874670083,0.00352328570504938
"102","Littorina SE",3,-0.340200868530703,-0.407530858848688,0.463747876051882,-0.0345556411778024
"103","Littorina SW",1,0.242958195343804,0.182782706497995,0.00103557683695048,-0.0854771431756127
"104","Littorina SW",2,-0.325684518383776,-0.370116626756002,0.00300889868553307,-0.0842544633723076
"105","Littorina SW",3,-0.19063128133268,-0.272817445453189,0.0743379646397107,-0.0260789146696889
"106","Mastocarpus BC",1,0.0533854366435599,-0.0153649721576906,-0.00190028024372445,-0.153038182928026
"107","Mastocarpus BC",2,0.0178029278927311,-0.0344954236393044,0.0210886352839721,-0.0680584718541944
"108","Mastocarpus BC",3,0.0171732975337433,-0.0326317636484582,0.0271950081370155,-0.0781214580025976
"109","Mastocarpus NE",1,0.0599674631104393,-0.0124400092198012,0.0360857011115042,-0.0683742482191374
"110","Mastocarpus NE",2,0.0461010672943249,-0.0341218310832967,0.0606529459401547,-0.0432596161653486
"111","Mastocarpus NE",3,0.116252351735167,0.000401672741808328,0.0224230559961344,-0.0987296168617528
"112","Mastocarpus NW",1,0.118150571471927,-0.0122595660759029,-0.0627271235782365,-0.288572146057259
"113","Mastocarpus NW",2,0.133845746312176,0.0168796653011162,-0.00883815212471439,-0.16570227061755
"114","Mastocarpus NW",3,0.147581097137203,0.00813110605510801,0.0265966299089838,-0.155587432993675
"115","Mastocarpus SE",1,0.141306240569716,-0.0390744469463715,-0.00210585513225002,-0.133830476777057
"116","Mastocarpus SE",2,-0.0493675574368192,-0.234344382029797,0.0164084044191759,-0.0971483093700478
"117","Mastocarpus SE",3,0.334781261848585,0.0636480758069643,0.0247965888025489,-0.13153074820722
"118","Mastocarpus SW",1,0.0568015379629977,0.00187361037168649,-0.059585255805811,-0.179504074361842
"119","Mastocarpus SW",2,0.0527630990039741,0.00227711966680572,-0.0193117811029466,-0.125397149805124
"120","Mastocarpus SW",3,0.0502312703786158,-0.00430027557769166,0.0320991610509296,-0.100870387035134
"121","Mobile MDS1 global",1,0.0904669261532681,0.0239226422099834,NA,NA
"122","Mobile MDS1 global",2,-0.00991310166131731,-0.0840246204174309,NA,NA
"123","Mobile MDS1 global",3,0.125768468578903,0.0329323272364144,NA,NA
"124","Mobile MDS2 BC",1,-0.00225145860068196,-0.0717819954450523,NA,NA
"125","Mobile MDS2 BC",2,0.0105532692855512,-0.054893074047199,NA,NA
"126","Mobile MDS2 BC",3,0.0459590081791648,-0.0164032399678576,NA,NA
"127","Mobile MDS2 global",1,-0.0107676003959779,-0.0363686313379368,-0.0107676003959779,-0.0363686313379368
"128","Mobile MDS2 global",1,-0.0107676003959779,-0.0363686313379368,NA,NA
"129","Mobile MDS2 global",1,0.0291214448991281,-0.0023774020068716,-0.0107676003959779,-0.0363686313379368
"130","Mobile MDS2 global",1,0.0291214448991281,-0.0023774020068716,NA,NA
"131","Mobile MDS2 global",2,0.0165968805919154,-0.0041705208703536,0.0165968805919154,-0.0041705208703536
"132","Mobile MDS2 global",2,0.0165968805919154,-0.0041705208703536,NA,NA
